imdb_id,Movie Budget,Movie Box Office US/CA,Movie Box Office Worldwide,Movie Length,Movie Rating,Movie Director Names,Movie Director Links,Movie Cast Names,Movie Cast Links,Movie Awards
tt0088933,"$17,500,000 (estimated)","$76,113,124","$85,313,124",1h 57m,6.7,Ron Howard,['https://www.imdb.com/name/nm0000165/'],"Don Ameche, Wilford Brimley, Hume Cronyn","['https://www.imdb.com/name/nm0000747/', 'https://www.imdb.com/name/nm0000979/', 'https://www.imdb.com/name/nm0002025/']","Best Actor in a Supporting Role
Don Ameche, Best Effects, Visual Effects
Ken Ralston

Ralph McQuarrie

Scott Farrar

David Berry"
tt0094890,"$17,500,000 (estimated)","$18,924,919","$25,024,919",1h 56m,5.4,Daniel Petrie,['https://www.imdb.com/name/nm0677951/'],"Don Ameche, Wilford Brimley, Courteney Cox","['https://www.imdb.com/name/nm0000747/', 'https://www.imdb.com/name/nm0000979/', 'https://www.imdb.com/name/nm0001073/']","Best Science Fiction Film, Best Actor
Hume Cronyn, Best Actress
Jessica Tandy, Best Supporting Actor
Jack Gilford"
tt0146316,"$115,000,000 (estimated)","$131,168,070","$274,703,340",1h 40m,5.7,Simon West,['https://www.imdb.com/name/nm0922346/'],"Angelina Jolie, Jon Voight, Iain Glen","['https://www.imdb.com/name/nm0001401/', 'https://www.imdb.com/name/nm0000685/', 'https://www.imdb.com/name/nm0322513/']","Best Science Fiction Film, Best Actress
Angelina Jolie, Best DVD Special Edition Release"
tt0325703,"$95,000,000 (estimated)","$65,660,196","$160,099,222",1h 57m,5.5,Jan de Bont,['https://www.imdb.com/name/nm0000957/'],"Angelina Jolie, Gerard Butler, Chris Barrie","['https://www.imdb.com/name/nm0001401/', 'https://www.imdb.com/name/nm0124930/', 'https://www.imdb.com/name/nm0057368/']",Best Science Fiction Film
tt0090927,"$12,000,000 (estimated)","$17,768,900","$17,768,900",2h 5m,5.6,Menahem Golan,['https://www.imdb.com/name/nm0324875/'],"Chuck Norris, Lee Marvin, Martin Balsam","['https://www.imdb.com/name/nm0001569/', 'https://www.imdb.com/name/nm0001511/', 'https://www.imdb.com/name/nm0000842/']","Exceptional Performance by a Young Actress, Supporting Role in a Feature Film - Comedy, Fantasy or Drama
Natalie Roth"
tt0099399,,"$6,698,361","$6,698,361",1h 51m,4.9,Aaron Norris,['https://www.imdb.com/name/nm0635760/'],"Chuck Norris, John P. Ryan, Billy Drago","['https://www.imdb.com/name/nm0001569/', 'https://www.imdb.com/name/nm0752636/', 'https://www.imdb.com/name/nm0236711/']",
tt0295700,"$12,600,000 (estimated)","$15,418,790","$28,650,575",1h 24m,6.1,Rob Schmidt,['https://www.imdb.com/name/nm0003343/'],"Eliza Dushku, Jeremy Sisto, Emmanuelle Chriqui","['https://www.imdb.com/name/nm0244630/', 'https://www.imdb.com/name/nm0005438/', 'https://www.imdb.com/name/nm0004825/']",Best Wide-Release Film
tt0804555,"$4,000,000 (estimated)",,,1h 33m,5.4,Joe Lynch,['https://www.imdb.com/name/nm1362570/'],"Erica Leerhsen, Henry Rollins, Texas Battle","['https://www.imdb.com/name/nm0498713/', 'https://www.imdb.com/name/nm0738433/', 'https://www.imdb.com/name/nm1564024/']",Joe Lynch
tt1261978,"$3,000,000 (estimated)",,,1h 32m,4.6,Declan O'Brien,['https://www.imdb.com/name/nm0639508/'],"Tom Frederic, Janet Montgomery, Gil Kolirin","['https://www.imdb.com/name/nm1755719/', 'https://www.imdb.com/name/nm2857778/', 'https://www.imdb.com/name/nm2146097/']","Best Sound Editing - Direct to Video
Trip Brock
(supervising sound editor)

Peter D. Lago
(supervising sound editor)

Steven Avila
(sound designer)

Ginger Geary
(foley artist)

Alexander Pugh
(sound effects editor)

Brian S.M. Wroth
(dialogue editor)"
tt0065566,,"$728,653",,1h 31m,5.9,Robert Butler,['https://www.imdb.com/name/nm0125111/'],"Kurt Russell, Cesar Romero, Joe Flynn","['https://www.imdb.com/name/nm0000621/', 'https://www.imdb.com/name/nm0003110/', 'https://www.imdb.com/name/nm0283499/']",
tt0073760,,,,1h 32m,5.9,Vincent McEveety,['https://www.imdb.com/name/nm0568546/'],"Kurt Russell, Joe Flynn, Eve Arden","['https://www.imdb.com/name/nm0000621/', 'https://www.imdb.com/name/nm0283499/', 'https://www.imdb.com/name/nm0000781/']",
tt0069031,,,,1h 28m,6.2,Robert Butler,['https://www.imdb.com/name/nm0125111/'],"Kurt Russell, Cesar Romero, Joe Flynn","['https://www.imdb.com/name/nm0000621/', 'https://www.imdb.com/name/nm0003110/', 'https://www.imdb.com/name/nm0283499/']",
tt0073195,"$7,000,000 (estimated)","$265,859,065","$476,512,065",2h 4m,8.1,Steven Spielberg,['https://www.imdb.com/name/nm0000229/'],"Roy Scheider, Robert Shaw, Richard Dreyfuss","['https://www.imdb.com/name/nm0001702/', 'https://www.imdb.com/name/nm0001727/', 'https://www.imdb.com/name/nm0000377/']","Best Sound
Robert L. Hoyt

Roger Heman Jr.

Earl Madery

John R. Carter, Best Film Editing
Verna Fields, Best Music, Original Dramatic Score
John Williams, Best Picture
Richard D. Zanuck

David Brown"
tt0093300,"$23,000,000 (estimated)","$20,763,013","$51,881,013",1h 29m,3.0,Joseph Sargent,['https://www.imdb.com/name/nm0765121/'],"Lorraine Gary, Lance Guest, Mario Van Peebles","['https://www.imdb.com/name/nm0308882/', 'https://www.imdb.com/name/nm0346411/', 'https://www.imdb.com/name/nm0005522/']","Best Actress
Lorraine Gary"
tt0085750,"$20,500,000 (estimated)","$45,517,055","$87,987,055",1h 39m,3.7,Joe Alves,['https://www.imdb.com/name/nm0023469/'],"Dennis Quaid, Bess Armstrong, Simon MacCorkindale","['https://www.imdb.com/name/nm0000598/', 'https://www.imdb.com/name/nm0000787/', 'https://www.imdb.com/name/nm0531546/']","Worst Picture
Rupert Hitzig, Worst Supporting Actor
Louis Gossett Jr., Worst Director
Joe Alves, Worst Screenplay
Richard Matheson

Carl Gottlieb

Guerdon Trueblood
(story), Worst New Star

Cindy and Sandy (the shrieking dolphins)"
tt0077766,"$20,000,000 (estimated)","$81,766,007","$187,884,007",1h 56m,5.8,Jeannot Szwarc,['https://www.imdb.com/name/nm0844358/'],"Roy Scheider, Lorraine Gary, Murray Hamilton","['https://www.imdb.com/name/nm0001702/', 'https://www.imdb.com/name/nm0308882/', 'https://www.imdb.com/name/nm0358069/']",
tt0101988,,,,1h 28m,4.9,"Screaming Mad George, Steve Wang","['https://www.imdb.com/name/nm0313608/', 'https://www.imdb.com/name/nm0911036/']","Greg Joung Paik, Jimmie 'JJ' Walker, Peter Spellos","['https://www.imdb.com/name/nm0656754/', 'https://www.imdb.com/name/nm0907858/', 'https://www.imdb.com/name/nm0046428/']","Best Film
Screaming Mad George

Steve Wang


Festival title: Mutronics."
tt0109965,"$900,000 (estimated)",,,2h 7m,5.8,Steve Wang,['https://www.imdb.com/name/nm0911036/'],"David Hayter, Kathy Christopherson, Bruno Patrick","['https://www.imdb.com/name/nm0371684/', 'https://www.imdb.com/name/nm0160647/', 'https://www.imdb.com/name/nm0316321/']",
tt0089175,"$9,000,000 (estimated)","$24,922,237","$24,922,237",1h 46m,7.0,Tom Holland,['https://www.imdb.com/name/nm0276169/'],"Chris Sarandon, William Ragsdale, Amanda Bearse","['https://www.imdb.com/name/nm0001697/', 'https://www.imdb.com/name/nm0706619/', 'https://www.imdb.com/name/nm0000294/']","Best Horror Film, Best Supporting Actor
Roddy McDowall, Best Writing
Tom Holland, Best Actor
Chris Sarandon, Best Director
Tom Holland, Best Special Effects
Richard Edlund"
tt0097390,"$7,500,000 (estimated)","$2,983,784","$2,983,784",1h 44m,5.9,Tommy Lee Wallace,['https://www.imdb.com/name/nm0908890/'],"William Ragsdale, Roddy McDowall, Traci Lind","['https://www.imdb.com/name/nm0706619/', 'https://www.imdb.com/name/nm0001522/', 'https://www.imdb.com/name/nm0511270/']","Best Actress
Julie Carmen"
tt0250494,"$18,000,000 (estimated)","$96,520,674","$141,774,679",1h 36m,6.4,Robert Luketic,['https://www.imdb.com/name/nm0525659/'],"Reese Witherspoon, Luke Wilson, Selma Blair","['https://www.imdb.com/name/nm0000702/', 'https://www.imdb.com/name/nm0005561/', 'https://www.imdb.com/name/nm0004757/']",Rolfe Kent
tt1015999,,,,1h 26m,3.6,Savage Steve Holland,['https://www.imdb.com/name/nm0390822/'],"Milly Rosso, Becky Rosso, Christopher Cousins","['https://www.imdb.com/name/nm2199395/', 'https://www.imdb.com/name/nm2199338/', 'https://www.imdb.com/name/nm0184086/']","Feature Film, Ages 12-18
20th Century Fox Home Entertainment"
tt0333780,"$45,000,000 (estimated)","$90,186,328","$124,914,842",1h 35m,4.7,Charles Herman-Wurmfeld,['https://www.imdb.com/name/nm0379237/'],"Reese Witherspoon, Sally Field, Bob Newhart","['https://www.imdb.com/name/nm0000702/', 'https://www.imdb.com/name/nm0000398/', 'https://www.imdb.com/name/nm0627878/']",Rolfe Kent
tt0097659,"$1,500,000 (estimated)","$14,697,005","$14,697,005",1h 37m,6.4,"Mark DiSalle, David Worth","['https://www.imdb.com/name/nm0228262/', 'https://www.imdb.com/name/nm0175730/']","Jean-Claude Van Damme, Dennis Alexio, Dennis Chan","['https://www.imdb.com/name/nm0000241/', 'https://www.imdb.com/name/nm0018966/', 'https://www.imdb.com/name/nm0150862/']",
tt0102202,,"$1,250,712","$1,250,712",1h 30m,4.5,Albert Pyun,['https://www.imdb.com/name/nm0089502/'],"Sasha Mitchell, Peter Boyle, Dennis Chan","['https://www.imdb.com/name/nm0593711/', 'https://www.imdb.com/name/nm0001967/', 'https://www.imdb.com/name/nm0150862/']",
tt0104609,,,,1h 32m,4.1,Rick King,['https://www.imdb.com/name/nm0004488/'],"Sasha Mitchell, Dennis Chan, Richard Comar","['https://www.imdb.com/name/nm0593711/', 'https://www.imdb.com/name/nm0150862/', 'https://www.imdb.com/name/nm0173544/']",
tt0110256,,,,1h 27m,3.9,Kristine Peterson,['https://www.imdb.com/name/nm0677253/'],"Mark Dacascos, James Ryan, Geoff Meed","['https://www.imdb.com/name/nm0001092/', 'https://www.imdb.com/name/nm0752591/', 'https://www.imdb.com/name/nm0576015/']",
tt0110255,"$400,000 (estimated)",,,1h 30m,4.0,Albert Pyun,['https://www.imdb.com/name/nm0089502/'],"Sasha Mitchell, Kamel Krifa, Brad Thornton","['https://www.imdb.com/name/nm0593711/', 'https://www.imdb.com/name/nm0471269/', 'https://www.imdb.com/name/nm0861491/']",
tt0069704,"$750,000 (estimated)","$115,000,000","$115,000,889",1h 50m,7.4,George Lucas,['https://www.imdb.com/name/nm0000184/'],"Richard Dreyfuss, Ron Howard, Paul Le Mat","['https://www.imdb.com/name/nm0000377/', 'https://www.imdb.com/name/nm0000165/', 'https://www.imdb.com/name/nm0494432/']","Best Picture
Francis Ford Coppola

Gary Kurtz, Best Actress in a Supporting Role
Candy Clark, Best Director
George Lucas, Best Writing, Story and Screenplay Based on Factual Material or Material Not Previously Published or Produced
George Lucas

Gloria Katz

Willard Huyck, Best Film Editing
Verna Fields

Marcia Lucas"
tt0079576,"$3,000,000 (estimated)","$15,014,674","$15,014,674",1h 50m,5.3,Bill Norton,['https://www.imdb.com/name/nm0636165/'],"Candy Clark, Bo Hopkins, Ron Howard","['https://www.imdb.com/name/nm0163748/', 'https://www.imdb.com/name/nm0005019/', 'https://www.imdb.com/name/nm0000165/']",
tt0077523,"$5,000,000 (estimated)","$85,196,485","$85,196,485",1h 54m,6.3,James Fargo,['https://www.imdb.com/name/nm0267309/'],"Clint Eastwood, Sondra Locke, Geoffrey Lewis","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0516800/', 'https://www.imdb.com/name/nm0507212/']","Best DVD Collection
            For 
        Where Eagles Dare
            , 
        Kelly's Heroes
            , 
        Dirty Harry
            , 
        Magnum Force
            , 
        The Enforcer
            , 
        The Outlaw Josey Wales
            , 
        The Gauntlet
            , 
        Bronco Billy
            and 
        Any Which Way You Can


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk ...                More


As part of the collection ""Clint Eastwood: 35 Films, 35 Years at Warner Bros"". The films Honkytonk Man (1982), Firefox (1982), Sudden Impact (1983), City Heat (1984), Tightrope (1984), Pale Rider (1985), Heartbreak Ridge (1986), Bird (1988), The Dead Pool (1988), Pink Cadillac (1989), White Hunter Black Heart (1990), The Rookie (1990), Unforgiven (1992), A Perfect World (1993), The Bridges of Madison County (1995), Absolute Power (1997), Midnight in the Garden of Good and Evil (1997), True Crime (1999), Space Cowboys (2000), Blood Work (2002), Mystic River (2003), Million Dollar Baby (2004), Letters from Iwo Jima (2006), Gran Torino (2008), Invictus (2009) and The Eastwood Factor (2010) were also included in the nomination."
tt0080377,"$15,000,000 (estimated)","$70,687,344","$70,687,344",1h 56m,6.1,Buddy Van Horn,['https://www.imdb.com/name/nm0887174/'],"Clint Eastwood, Sondra Locke, Geoffrey Lewis","['https://www.imdb.com/name/nm0000142/', 'https://www.imdb.com/name/nm0516800/', 'https://www.imdb.com/name/nm0507212/']",
tt0240380,,,,1h 28m,3.0,Ralph E. Portillo,['https://www.imdb.com/name/nm0692415/'],"Jessica Morris, Peter Guillemette, Patrick Cavanaugh","['https://www.imdb.com/name/nm0606637/', 'https://www.imdb.com/name/nm0347060/', 'https://www.imdb.com/name/nm0146941/']",
tt0303732,"$325,000 (estimated)",,,1h 32m,4.4,Rob Spera,['https://www.imdb.com/name/nm0818237/'],"Katy Woodruff, Tyler Sedustine, Amanda Magarian","['https://www.imdb.com/name/nm1168496/', 'https://www.imdb.com/name/nm1306509/', 'https://www.imdb.com/name/nm1183329/']",
tt0086320,"$350,000 (estimated)",,,1h 24m,6.2,Robert Hiltzik,['https://www.imdb.com/name/nm0385349/'],"Felissa Rose, Jonathan Tiersten, Karen Fields","['https://www.imdb.com/name/nm0741378/', 'https://www.imdb.com/name/nm0862962/', 'https://www.imdb.com/name/nm0276290/']",
tt0096118,,,,1h 20m,5.5,Michael A. Simpson,['https://www.imdb.com/name/nm0801121/'],"Pamela Springsteen, Renée Estevez, Tony Higgins","['https://www.imdb.com/name/nm0819805/', 'https://www.imdb.com/name/nm0261729/', 'https://www.imdb.com/name/nm0383506/']",
tt0382943,"$4,000,000 (estimated)",,,1h 26m,4.1,Robert Hiltzik,['https://www.imdb.com/name/nm0385349/'],"Vincent Pastore, Michael Gibney, Paul DeAngelo","['https://www.imdb.com/name/nm0665114/', 'https://www.imdb.com/name/nm1468124/', 'https://www.imdb.com/name/nm0213075/']",
tt0096119,"$450,000 (estimated)",,,1h 20m,5.0,Michael A. Simpson,['https://www.imdb.com/name/nm0801121/'],"Pamela Springsteen, Tracy Griffith, Michael J. Pollard","['https://www.imdb.com/name/nm0819805/', 'https://www.imdb.com/name/nm0341615/', 'https://www.imdb.com/name/nm0689488/']",
tt0083767,"$8,000,000 (estimated)","$21,028,755","$21,028,755",2h,6.8,George A. Romero,['https://www.imdb.com/name/nm0001681/'],"Hal Holbrook, Leslie Nielsen, Adrienne Barbeau","['https://www.imdb.com/name/nm0001358/', 'https://www.imdb.com/name/nm0000558/', 'https://www.imdb.com/name/nm0000105/']","Best Horror Film, Best Poster Art"
tt0478125,,,,1h 44m,3.1,"Ana Clavell, James Glenn Dudelson","['https://www.imdb.com/name/nm0165410/', 'https://www.imdb.com/name/nm0240054/']","Stephanie Pettee, Roy Abramsohn, Susan Schramm","['https://www.imdb.com/name/nm2024140/', 'https://www.imdb.com/name/nm0009252/', 'https://www.imdb.com/name/nm1823085/']",
tt0092796,"$3,500,000 (estimated)","$14,000,000","$14,000,000",1h 32m,6.0,Michael Gornick,['https://www.imdb.com/name/nm0331193/'],"George Kennedy, Lois Chiles, Domenick John","['https://www.imdb.com/name/nm0001421/', 'https://www.imdb.com/name/nm0001042/', 'https://www.imdb.com/name/nm0424155/']","Best Supporting Actress
Dorothy Lamour"
tt0105414,"$16,000,000 (estimated)","$48,017,402","$48,017,402",1h 47m,6.4,Barbet Schroeder,['https://www.imdb.com/name/nm0775447/'],"Bridget Fonda, Jennifer Jason Leigh, Steven Weber","['https://www.imdb.com/name/nm0000403/', 'https://www.imdb.com/name/nm0000492/', 'https://www.imdb.com/name/nm0001836/']","Best Actress
Jennifer Jason Leigh"
tt0448120,"$2,000,000 (estimated)",,,1h 31m,4.1,Keith Samples,['https://www.imdb.com/name/nm0760131/'],"Kristen Miller, Allison Lange, Todd Babcock","['https://www.imdb.com/name/nm0588766/', 'https://www.imdb.com/name/nm0486068/', 'https://www.imdb.com/name/nm0044859/']",
tt0071216,,"$617,400",,1h 24m,5.7,Steve Carver,['https://www.imdb.com/name/nm0142587/'],"Angie Dickinson, William Shatner, Tom Skerritt","['https://www.imdb.com/name/nm0001141/', 'https://www.imdb.com/name/nm0000638/', 'https://www.imdb.com/name/nm0000643/']",
tt0092652,"$1,200,000 (estimated)",,,1h 23m,4.7,Jim Wynorski,['https://www.imdb.com/name/nm0691061/'],"Angie Dickinson, Robert Culp, Danielle Brisebois","['https://www.imdb.com/name/nm0001141/', 'https://www.imdb.com/name/nm0191685/', 'https://www.imdb.com/name/nm0109815/']",
tt0052847,,,,1h 35m,6.6,Paul Wendkos,['https://www.imdb.com/name/nm0920862/'],"Sandra Dee, James Darren, Cliff Robertson","['https://www.imdb.com/name/nm0000364/', 'https://www.imdb.com/name/nm0201626/', 'https://www.imdb.com/name/nm0731772/']","Top Female Comedy Performance
Sandra Dee


5th place."
tt0054923,,,,1h 41m,5.7,Paul Wendkos,['https://www.imdb.com/name/nm0920862/'],"James Darren, Michael Callan, Deborah Walley","['https://www.imdb.com/name/nm0201626/', 'https://www.imdb.com/name/nm0130286/', 'https://www.imdb.com/name/nm0909117/']",
tt0057100,,"$4,360,000",,1h 44m,5.0,Paul Wendkos,['https://www.imdb.com/name/nm0920862/'],"James Darren, Cindy Carol, Jessie Royce Landis","['https://www.imdb.com/name/nm0201626/', 'https://www.imdb.com/name/nm0138955/', 'https://www.imdb.com/name/nm0484829/']",
tt0072653,,"$36,853,000","$36,853,000",1h 40m,6.4,Norman Tokar,['https://www.imdb.com/name/nm0865709/'],"Bill Bixby, Susan Clark, Don Knotts","['https://www.imdb.com/name/nm0084642/', 'https://www.imdb.com/name/nm0164540/', 'https://www.imdb.com/name/nm0461455/']",
tt0078790,"$5,450,000 (estimated)","$20,931,111","$20,931,111",1h 28m,6.0,Vincent McEveety,['https://www.imdb.com/name/nm0568546/'],"Tim Conway, Don Knotts, Tim Matheson","['https://www.imdb.com/name/nm0176792/', 'https://www.imdb.com/name/nm0461455/', 'https://www.imdb.com/name/nm0001513/']",
tt1204342,"$45,000,000 (estimated)","$88,631,237","$165,184,237",2h,7.1,James Bobin,['https://www.imdb.com/name/nm0090386/'],"Amy Adams, Jason Segel, Chris Cooper","['https://www.imdb.com/name/nm0010736/', 'https://www.imdb.com/name/nm0781981/', 'https://www.imdb.com/name/nm0177933/']","Best Achievement in Music Written for Motion Pictures, Original Song
Bret McKenzie


For the song ""Man or Muppet""."
tt2281587,"$50,000,000 (estimated)","$51,183,113","$80,383,113",1h 47m,6.4,James Bobin,['https://www.imdb.com/name/nm0090386/'],"Ricky Gervais, Ty Burrell, Tina Fey","['https://www.imdb.com/name/nm0315041/', 'https://www.imdb.com/name/nm0123092/', 'https://www.imdb.com/name/nm0275486/']","BAFTA Kids Vote - Feature Film
James Bobin

David Hoberman

Todd Lieberman

Nicholas Stoller"
tt0074376,,,,1h 40m,6.7,Randal Kleiser,['https://www.imdb.com/name/nm0459170/'],"Eve Plumb, Leigh McCloskey, Lynn Carlin","['https://www.imdb.com/name/nm0000589/', 'https://www.imdb.com/name/nm0565907/', 'https://www.imdb.com/name/nm0137524/']",
